review_id,predicted_star
2IHNuHlN2XgSneWT33hixA,3.0
aF7VcRyKyCm6BOKExUikZA,3.0
yYihoETyIvohpnz8-RQUng,1.0
b02_35RU20Nxkfd6wdv_BQ,4.0
vK6Q3aiyraHL-pTx3homdg,3.0
eiRSyCJyHZRGJaeprV8RCQ,4.0
e9Rom8s7fE0SyL0uuc2j2g,4.0
muGRPSGodI_lT5DZupoFBg,2.0
Ig8uTr6u_MfQRqjtjPWclA,5.0
tjpkVCNv9dhXjjFq90hzFQ,5.0
eunCLjy9KkOP3mUT-IZvkA,3.0
IGwpVMCh7kFoG-B4pQ-2cw,3.0
xYPvv9GdRWV1LMwYizwzpg,2.0
9V_G3crExeCbPYXhcBbQ9A,3.0
OEc34iYsjUBW7I9cl6SwGg,4.0
izZ8Ati12xNDIYdFB1Aekg,3.0
HXrH7Js0NkxedWpmqUt7JA,4.0
ey_BkYdWwAZXLV8JSaxKjg,2.0
GwUM12IQe_N8LWf7XmK0vg,5.0
r5JEBDJogVJKl-CrSBKazg,2.0
kj7RMQNb6PQIatuY_5oHKg,4.0
93hePfgvy1e7av1_rlb6bw,2.0
oZaIQ9pKmgtcVAtk6BkR3w,3.0
dEATlJzzflbx8pfNpn0Yhg,3.0
TSSB8BzFRxA1O2zSf6N44g,2.0
3xR5xVn_SzufErls3m41xQ,5.0
p9KyWogpmY_1MlDFeeYkgA,4.0
m6-SBhmZw9I0KaMwSk1_zg,5.0
XCF_VT0uBuXbampF-uHrZw,4.0
GLbYS2MDHMGTnXOHskWNhg,2.0
OjkemZpc_zOAXmB_c2iRPg,4.0
CDCt2TsdBGcXavsEEddzQA,3.0
Sc3xmgR5VHvLL572l5o0yA,4.0
k1UkkeNt2WXbSw6VKt_YtA,2.0
KWZRNeA78LhCmMgjzZKwyw,3.0
s9gfVfvTc7zfhwws36LXJA,3.0
_vcLklv9Sxdg7IThCQsrvA,4.0
4-wDUxLQI70ezHk9uJG3zA,3.0
Hy3qwXJlSdBgVWplWdo0_w,5.0
D4jm9SyfJ-yYc6TuCYQoNQ,5.0
fA2NlOShdcRhz32YT54lPw,5.0
dszy8QX9RqeKiHQY5MrZag,5.0
LH5Adjtn9UPfQWCOVFUd-g,3.0
XK8V4rOas1RohiDoTUvJDg,4.0
7vCPcSaar85vxXHV4QiCnA,3.0
O9Abbuz8KBCQzSj8EFUM7g,3.0
Elz8pYAQMtpPvBr0WJoGBw,4.0
gWaj1klluxkOu0n2WnfY6Q,5.0
p0Fl7Hdu86O6Dwi4AzCJgA,3.0
A5HBXgp9UV0knydSg7tKFQ,4.0
kMxkNfq672zonLh65Pchnw,3.0
r9yn9hZx9d2gyOehmGs-5g,5.0
9IMwyv1gAMZvj62TMtO8Lg,4.0
eeSIYj5ds7XXvx1seNw-YA,1.0
MbxHg3HhwA5k9tj1OqYgqA,5.0
O14NgnNMjaHuH9uyJrOhTA,4.0
EZOZUP7HnxCaJMJFQKPRBw,2.0
sVTP8HQVGjs-S9_AFKStZg,4.0
JHpyd85WHT7-JBWpbHzzag,5.0
hM3V5XpQOB0PpqavJluY2A,3.0
imaxgyapjro9iwN9oThs9Q,3.0
LYl6r-Ux4JxbMGmafKMi2g,4.0
F_xDU8FLTMtcdqVzkh_kPQ,4.0
8C6EtNFvzTvi2V4Qb9IqbA,4.0
2E7XMb8mRUHrFU-oCNoxRQ,4.0
cbrsqieL3aWVjLeeXXW4dw,4.0
6zmhNZVMtr3oWrafHw4_4g,5.0
3afY-QhGgGnpJ2DJd_Dp9w,2.0
cXa_wdpFQd0nkyXA2k-Hfw,4.0
e5sRbR93-kiJxW4dl0adWA,2.0
CN1eFAyt-rWlKSRZAHUicA,4.0
mhtkJWV5b1Eqva7JnJIoCw,4.0
PPAQ59aMZkUPRScAZLFvpw,4.0
rn4kBErIZS5gT01QWYsm2w,3.0
vFByZuYjNEOQVM2zHV4gyQ,4.0
XiqAInxXER1kwnbUbRMQLg,5.0
pf_36DKpH_xgL8EqrsF4hA,4.0
K089dnYbaAjVV5n9fCOQeg,4.0
r5IX5ONDLi7CpCHTmGsqbw,4.0
HLsvvRrAfsovYmAmvy30nA,5.0
UG2fzSZDSwbH7RxODHRrOQ,5.0
q6DEo78Q443yROjc3zm17w,5.0
wD5qXWVBXP1s81u1lhXIRA,4.0
gm6rRN67WJNkVTlNjkPYQw,4.0
1-I3TCw1KQAg-fJomVeQXQ,4.0
x6jJj0guXnLt0xZkPwO8RA,4.0
WTnEzmeJG_CkBffD6Pru9w,3.0
iZYVwMUoUoBW0vBKxRpGPw,3.0
LVaDw4Oq9ZYao8BgkNJNKA,2.0
XE9fhz3meztk9JvbgMmnPg,5.0
UchPEqAclgWbAeAZxBqyhA,5.0
sNscAyYENDaO7nDJhqURPA,2.0
oglwJz9TvBHgmzDFtcihNw,5.0
RX9nHpC41-qMtRNqSPmZDw,4.0
qlcuHcPOyoGPzqKpDbcJvw,2.0
ouBZx2TftyeAPa3JRIiZbA,1.0
hc_dCfQoogSDEVTMB0OXFQ,2.0
ENamqGiYV0pN2_0XoJ09-Q,4.0
dIqYbmP_BNiKtPGjrG5yVg,4.0
6SJsm3iENlaa4URhTgp6dA,4.0
Es9o1dN_ZSW0DkLMu93MnQ,4.0
MZcDQT-UpYneMRkRhYRuvw,3.0
LjAzRhc90yiFhSWKb3BXaQ,5.0
4YDMd2n3-Lez9bSQF4ry9A,2.0
_jZoYjs4ucRPpxzGA-qe6w,3.0
-9k-I6azULKDB8RVR6fnNQ,5.0
0XIF0_vzHspkIK1jjgOr2g,5.0
5TZoMvs1z0-lI82Qp4R6Ng,5.0
tv65BSsbeWd_qT5Jj9u17w,2.0
4xs5Y2dUpYFsbSIJQO-kdg,4.0
wyXJyZ6lpNyLsoFctQLnBg,5.0
kydtgbHXmVGr8t1dDmUyHg,3.0
yNNOEhz3_7-Q_dq-sgICLA,4.0
6tQevduA4jd8cGV68q7Bgg,4.0
ZzHKRxgpCgrN5FzBiRSQQA,4.0
e6ERbhvg_Xr1Da_TvP96Bg,4.0
FSObvy6ZGjjz_WhXeb4png,4.0
JqEmW7UivDw7kXudXNekIw,5.0
NV1tqX2FiGUAeNUfKGrnpw,5.0
zxg2NyKFuxbHlk8-e9MdNg,5.0
99wD_l4D6Sw7Kesaq9GPhg,3.0
oGJUwBsWaFyaPhYa99eLkg,4.0
vQa5uhfaw78GRGkYlwh5eA,3.0
lWmeUKC1o_mIgenFIRGQcw,5.0
XJ69-QTlbqw3V0eucjvoog,4.0
554dxqFqZU3TMrYupLcYew,3.0
LGhGo1w1qRf0ojLtJWF3vw,3.0
FzB88pBR1JHbWcnNAaMosA,3.0
Mm8HmGaXLtgNboe15AME0Q,3.0
tCChzT4xpl1WOtK-VbWowg,4.0
K2c7ZYglhZ9qkdda8l7tVg,4.0
uwtPBXBhJdFjiBl1Zde3yA,5.0
iIzLgOQ_YswRJdVjUuUI3g,5.0
B2NtWZiEQd7rQApWiCjOMA,5.0
cCM1EMvq6Jd7TLldQ1o35g,1.0
4OTvb8477Jso3boJk-eTsw,4.0
i9SJsmZC7MxjtVwmO2nTSQ,4.0
-KxlIGusvBM1LKZL1NnMZQ,5.0
PtHc-Bk1i-nETYvkRHAnLg,3.0
tF1PcTGD_iW_PLqinjr2pA,5.0
K-SDo3E8aBNFHZxaqYJ60Q,5.0
__o_L27JQ00grsHrxMNtVw,4.0
zpCCv1qvIc3YBC_3YUDxlg,3.0
OK6zpKxzZt7xIwLG88o0hA,4.0
FIP9ZgKF5Pk-1JxotwSGGw,4.0
R45vT7JF-2JigWfTFh5iJQ,4.0
ZH5vHN4qFVPBv6Jk8CU1tA,3.0
mbIstk8MOIDldEl8F5wTGw,4.0
zqCbHyXfFFiDblTcKnn7lg,5.0
pfA_JAUaOUa9VsdWe4aSOQ,5.0
JWZ2HOdZwt319-LDTjQ_9w,2.0
BIWTNtaOwphuGyGlfOA-Kw,5.0
zt8jgNl0vahwEiADIZLuNw,4.0
ifyhP6ZssjLcXOHqXkgv0g,5.0
dbwyPgZaSB1oQZLxn_iggw,3.0
K3Gv-af0JrtIZ5l7dIwURA,5.0
vo3Qw9bhquCGQ_yFOuytJg,2.0
PQLfyHnNmfwmRactGxdyww,5.0
NAnAs0yoPsOqykq6z_yokg,3.0
rPx7zIJqS_x-GRVLUFPOow,4.0
MXeUM6P4kbP2MKMzu9K39g,5.0
1c7bSo356VaJOUXQSMEIoQ,5.0
whspjWZ8WrVTFTGt4te7IA,5.0
5L6AXcbZlNFxhTbQ0UW9Kw,5.0
Lbi1dJCvQg8zcsUdeW7SFQ,4.0
80tW-E4Ep_gLWYx1exGfRA,2.0
sRCJMgJulKn2UATUbMRWgg,4.0
2mRPFW_1U_dE6b81aIvEBg,1.0
xdE36s0EuV3tnUCUZ9JR3A,5.0
MGA0YKgxKltbR14rjRGU4g,2.0
XC9i949lo-CP2LmuRbI2SQ,4.0
d3Zx05gwWuU8utkFH6oMlA,5.0
ev6wCuE0ACVyp279S7th6A,5.0
gZITaUSvzBUijZvNGXO_Cg,4.0
fqreoSwcKdMcitjQwFsxZw,3.0
li7UpXsScGaXMqw1_GhPlA,1.0
lPi_nMoprTA0_2e4ra_1Yg,5.0
wxlGF5a1DboAv1mOxkGL_Q,1.0
7bq2PfK8qY-pVqvXJbYvPA,2.0
zLILIn0fL6sc024091rHLw,4.0
7RpInXi1EBBA0hmwQu2tTw,4.0
5ORtQFsEsBIMju2lsSMeUw,4.0
VawhUoThPwl6keO2PyfpBQ,2.0
jCt0W28vuOc7Tm82RAz6Sg,5.0
tiwQqvsKOA3isd2eJseFnA,5.0
OjuMt9OOr0GytorbzLLjKA,3.0
3oG4YCjKnxS_0JzH5Mg-kA,4.0
_3h8LQUeDNoqdZqxOwLqaQ,4.0
6VGcOPKY5S-3hqbPmAbp5Q,2.0
pl0evorJ2f4xGlXpaJgNxg,3.0
AQ6xy-OyBQ8PqEkeTdFCeQ,5.0
6ikqaQKb5B-fDonJd2IWgg,4.0
8Kv3qyP96sfuRbyf_kHwEQ,5.0
6k68ymLfrlT0-ehVOlMOBQ,4.0
Hp6r1ZeUPfOUiqmi5-vTJg,5.0
nK6yoo3kg6LgxEGKpoPsgg,4.0
xGbYiqfYpBK02ifFeUNk4w,4.0
RT-YGeYmKDEiw1YkYbuIZw,4.0
cFS2UPrO37PxeKr_5qOjAg,4.0
24JMCiumpaBxK-h8rFPRIg,5.0
_qC359tzUGUghsq7Rmy7oA,5.0
zQUlU-_eA5JMg_iZWigKRw,5.0
kXYvXISKBa-aGJiGgym1dQ,4.0
OTosnBMaiaes5jCwh1G5zg,4.0
vAPBMCfXda4Lm0wjqKcFrg,4.0
Sm-ZqBGZZ63UKQ5C3z5baw,4.0
lHagwn_mCfWiJMGjBc5mRw,4.0
sXi6H2i2v8EGuEN0UgqS7A,5.0
xsCu9j-1Qe1r2LPOHJUf3A,4.0
GMIwfQAqba7x486STlEKLQ,5.0
dPu_AO40kdvqMfU_fDVEDg,4.0
M0CB8DZiKnA1IQN5g3fu2Q,5.0
-ri8ChBN8ga3cNarTnsmKw,4.0
EeF-SRzJCfooanD3j4Zmiw,4.0
0mC-Bap1SMAT5c1B0pGlLA,2.0
csaznSXYTukkxvjy5nmq2Q,4.0
hWiGYLKe6EUAeflAIdfcuA,4.0
7msErTTdj4WaeM_DXnXrXQ,4.0
zTqw2cL-SvognmiNDV6cUA,3.0
s_LiQCIOAFHQ3bbg6rpfPQ,4.0
aRIpmFKPNT_vzgG0egrnZQ,4.0
8oVaeQGXwJnmgeLaeDUsmA,5.0
hNKJjK6uuGWur_rRY_TVnw,5.0
xgOidfAiDkdY0HR76iWjnQ,4.0
KjxEE-DIWXZUUTtywNJ7VA,3.0
qxUSFFig3b8mxGmWViz3xg,5.0
kc68_CXOzgoywthizSLhNw,4.0
t9I-ImxVvFROUhPE-Xnaxw,4.0
KtNLBAHwJ9vQ8_f_iZJVqg,3.0
L7u3Dknzjb8YpbHPJldx9g,4.0
ogtHgvfgnE2lmqL4FOC3hg,5.0
jbcqyHPRYxCgVxCeHcM1VQ,3.0
pGyLiMjyXtU3gh9_qQpO4g,4.0
VCtoc7t4OcvRH1-3z3z2ig,4.0
Wn_yIXqZG_8btoJ4PQdKHA,4.0
_k-D90NxIyYrIoh6dYJm1A,3.0
zjjbqnHgKOrileKMRlZG2A,4.0
Y_tKGEUjoUKj8Ytolpr5Ng,3.0
p8qsjf1wUg5eU7HTO2pePw,4.0
4CNP_tJGH7tR3UxI-Je_6w,4.0
Okm6Gqc2Xht89K6sQQhdzA,5.0
HNRIaLuAMTRxap_Qjwk4Rw,3.0
qOwph83468w9MY07P7viBw,1.0
YNbgqVpNfgp-QoJ_UE9GHA,5.0
INVuQNTi4JpfddrqgmoJKA,5.0
BgZu4-HUrJy3dsZellI6og,3.0
2_JgnqKmrVSoP15Mmqp4EQ,3.0
Awz0pdZbfSHnprg3cyq2aw,4.0
--7E__Pjj70JZ9z83hIGdw,5.0
9XOwxIeQ81qvdCS0fnOwOg,4.0
8KAQmPe8HFXGtMlBT_HKrg,3.0
1_2hKg1Ay1Gn6xu5sExE3w,4.0
sMijleOkny2f6PJ4OaUkqw,2.0
kW6FL91XBAE69syKvrOnYQ,2.0
pg_U8P94NPrqNE2qGg0ZkA,5.0
O_RywEKexevtEsWrOcpASQ,5.0
4ji4j3cqMtxtWi7QVyLJYQ,4.0
cg4PZipuAjDJT9eAFz-SEQ,4.0
SLBIo1wZU_X2z5EnAXgHiQ,3.0
tuhpckx5aQJc_bDMed3flg,5.0
s1l12PFcITvrBZa11KiQHA,2.0
CgIpzN27yRctFEj_PqPDXg,1.0
FAD-H5dTg-MfWD46NE9vug,2.0
_2h7M_2JAV9LUeUSCYo2uA,5.0
ramG84HYTbY1fGHrEN7wTA,4.0
OW8Mv9fEXU-OQwI3y93gIA,4.0
mRCIWZu9EhZUi-WCv8pEig,4.0
fuIl4D2FtWgbJK1AsqBdhg,3.0
31mh_jz1VUruK39RyeKGIA,4.0
yxABifqHZfNGBWcHJDR4Ig,5.0
jVTOPtDrP7pjXKFSoQS_tQ,3.0
x9uxyNEJWJWptEIWpgTj1Q,4.0
Z2O6z8V3ECySPcryT2F2gg,5.0
m6EzOQeSR1Yi_qVGdit5jQ,4.0
AD1mswri74xk6-oVak81qQ,3.0
8GvV1n4fDZ_RcDRRFGgZWQ,3.0
h5O2NSQbBkjA5wtODpF-Gg,5.0
QSQ1FC5Wj-8jWb6tBbjJ6Q,4.0
RWsbxxsJD8LE-CJf-dM_PQ,4.0
MUFQG6dK-jqE3ByzaO8XzA,4.0
F2ZtEbcy18GilO5GIepQFA,5.0
JSjicHcBQi6SwrFmaoHkfQ,4.0
MvB90LKGBb9pLEg-hSClnA,4.0
-L0dYFDDZa9j8_jE5oVpYQ,5.0
lz2AQZtuFDIlW7KOZ5QZYA,3.0
PnAR2U3IIbJ2ov-2K9eH4w,4.0
YdrZUpsHUMv2l98dJTAmYw,5.0
XN3UxAZxvBD5XasejOggog,4.0
cRkGG6m-RCZRRGCw6u2GeQ,4.0
SIcX_ZD9zIgUpc9jS57J1A,4.0
Hc-r3J4kd5XJVI3vjhPTog,2.0
pUrr78Olp6JCQrZM-Lba2A,4.0
HwqTX-yy1dtQOocmmz0gVA,5.0
kkYY5zDpEWPG-n2CD6SMbg,5.0
n5CFgYd_VlB0eYx5Uge68A,3.0
D5Ku_E24MQZvklwX4cmpzg,4.0
LgwBUI9WDd4zHU-_gP3eYg,5.0
32SudFHbIirop4fyzmL8Og,2.0
ebSpg4QmafPe1zFJDP1Vow,4.0
cesMC-TOjJvsXVifv66g3w,4.0
x1r-apnXKpqgNGhYI0lZlw,5.0
nCzP2Sx3PNlnvfivl0C_bw,4.0
GXk7fVDLptxjh68M5dboXQ,3.0
dUGeay1RgKklHRyAu44eCQ,5.0
4XeOuvBOkOkti2R5wmnyyg,3.0
CKUoBclL0BjDNOo0PtUTJg,5.0
VSXZL1Q6jFaEq-F432GS-A,4.0
nlp4jC4WZ9-UMNnV7I-lbQ,2.0
J_4JBeAlDhPWaQmmvsaYUg,3.0
9hCwlcEt7BVPpHEP93_9WQ,4.0
xoQMroFRJ4h60IDAZGunMg,5.0
yMTLFOEdGAWVrS_FbnPqvg,4.0
8BDGFJOWPKxq-QMAhTnkmQ,5.0
H92aJF-xJ4lkGbEl55jMDQ,5.0
qQURuo0TZTHiB1ETS8-ifA,5.0
Nk4D2HK67T847LwH3cQTGQ,3.0
yjFbmz1OHeCAw690evKkSw,2.0
Re84xJpWU5kPIi0JD9IwUw,2.0
M-Kw27K-5JEP61uBimKaiQ,4.0
mRZF7_XyUFPaJds2_Kl59w,4.0
_4CdvrbYQjqjAoE61O4-ww,4.0
R-63CCopDkrBrpm0Gsr9Uw,3.0
s5KbJ3EdkaN-AYewniAhww,5.0
uqZBcG2pke3_Wf_xFmBoJg,5.0
eR2hthHoNdVKqhU5vp5Dug,5.0
1UsYVf5m88Vtgvbhsd1QsA,2.0
xkDzpLQhiRK1mn63QVMP3Q,1.0
W8vZBL9jnJ1NSL6My-K4_g,5.0
M53z0aNqEv2X-HhTOYja5A,5.0
7KVm5RAU9RC2EcMswHsCog,1.0
OsMEeg29dWdEqskmWlHKTA,4.0
dtGdMmIZUvF932Ax1zkxaw,2.0
ntOaxY3B20s4nWGQ2nauBg,4.0
wEmPNQ8T1yVDWgf-birZ2A,5.0
ev6_ZY6iCx1qGY3bn9fbYQ,4.0
or-raqMpwKjXhKw4rOg98g,5.0
HOSqiJu8u8VHiaVKLDEsVQ,4.0
mgUBWx14mSQcEB0OOlCzLg,4.0
8jm6LoDmuka_GTsYFcBdAQ,5.0
ZbX4ZZ8u96cxnKtFCVZr2w,1.0
zCRNZJogA3dQNBE-PlaH3g,5.0
sYqXgS4-66m6VF5QJc2zAw,4.0
gCBAq74lPFzLhK2AlN3JRw,4.0
A48vYqEoYgRIonlvkHzt9A,4.0
KfOn-syWl1_diHZUzu_TKg,5.0
8X7hUEovOID-aYq3u7c08w,5.0
9Mol0UkjQD9upWe-R_Nu_Q,4.0
48IlkTNjXLeHmzn3QN6ntA,2.0
iM4ISaw7J8LAiNnRycQ45w,1.0
WnSzkEMYyMSOrBmnh3Tc1g,3.0
mpwSEloeWNX4xLvOLa-5Cg,4.0
sR1EY3Dw9vbStwi2LXBg_Q,4.0
LJ7Fqb2hlrGhYL-HK_VGAQ,5.0
-rNmwP53_QaZCjnZznhMNg,2.0
ilPGtLJOI8nmAf--NgqgGQ,5.0
v0l_phBduzprbC2Fb_i7_w,4.0
a-iQ1X0tsGxlkmYlzdeW8Q,2.0
-0NM6uef1HjFC8CwEVDO2Q,3.0
6g9_t-WnPnDVLHxTmF_MZA,5.0
3oGfNTvtKXlCX4f1_m7UZQ,3.0
a3crASQVMmtkGwM9GlPSJA,5.0
tpMWSk694hVi3-PgoGmJ8Q,4.0
Rosi6oSrt8wWC-wCkrJ0hw,5.0
-RgNOVpsTnFR8tRP4R7i-A,4.0
pycrAgjXsnLkLK-jQvCd3Q,4.0
r2RkETJD4wCjOzH2drIZQA,5.0
Z8XB-epdYB_V9blAUKCj7g,5.0
dRTZvgj3Sp05XQ4mlhif3Q,2.0
mJXHjSvLZVz0OXwHb9U8Ig,4.0
BzOZOuFU-JVLB6T0IgIkUA,5.0
6SKCpUGthiVyHocB3UdwHg,5.0
Jz65KrpfsJg0LGMWiIW2Dw,3.0
MlRBvC8vCcnjK46u8a_mKg,2.0
ri0j2yc9nTgEmPaxOdxnew,2.0
d8gu-y1jRxKFcIWPoz1iFQ,2.0
F9W82LO6NisxThiHJ1wOwg,4.0
r8G2VardSVnCsqIARgvc8A,2.0
N4RhBESzjU_FitqD80cJIQ,5.0
KzThjDRcRGuf-GCAK0lyIQ,4.0
RTv2fRugKNlKWawxqkN-YQ,3.0
qrY7BcArBzoWJ5uzQi_8tA,4.0
Pgj6V7_vRk50KFIjbjKd7w,4.0
SQhCViIPWpq83_DGaMh6yQ,4.0
tvmFP3e1XSd0hcPmM2QoVQ,2.0
HAYVHhJAV4PeKLuJ3KzxKw,5.0
4dNuXgqBAuh2XzjEUocxMw,5.0
UrIdiMqfN7iObiSWD-sGwg,2.0
HhWEj9zKp24d74SsnifSIQ,2.0
Rp5uP14uXqHGW2RSFo6-hw,3.0
0Z3uLkC_YdRqydHqRNvk4Q,3.0
7NmJc8jSuZclM2qBTnRz4A,3.0
hWcMTemMet9GZAtpQj-fsg,2.0
vxnNuk_NwlIuGIefk1MIEA,4.0
JKXPOIQfuDgVGXO_0RhViQ,2.0
ytgs2c_tq95Ueguluot-yg,5.0
NDDiN1m-lqbEB6E817c2Zg,4.0
btxpLF9b_qfb2fquRs3xgA,5.0
LNLkORQWyiGAgNzkJqaREg,2.0
047pI79w6uWB3hGCeoi0pw,4.0
3X272bYfGRbuJqNBNcmB8g,5.0
m1z0ZnuXDuPmH0GsY26VLA,3.0
F0x5GUMMnaLNemJVLz0Jdg,3.0
b7nE8KfrTQOU8QiZiLvlDA,5.0
TsEzGvNX8Q0aJXGZBfYQ2w,4.0
yuwbV4vtYheZBW4gMDLxgQ,3.0
uJSHhBzlC8GzZgAm_YN6TQ,4.0
VA5kAL4h3s3a4XnX_dQwuA,4.0
